review;stars
Llegaron los auriculares sin precinto los probé y el auricular izquierdo no funcionaba con el usb tampoco y con el Jack solo el derecho en fin un desastre ya he echo la devolución;1
El interruptor de On/Off está de decoración y el auricular derecho ha fallado tras 3 meses de uso.No lo compréis, no hay asistencia técnica para esta basura ☺️;1
Al tercer día y muy poco uso, a uno de los auriculares ya se le ha ido el revestimiento de semi piel o lo que sea eso. Vale que sean baratos, pero la calidad es excesivamente pésima.;1
Resulta que eran para un regalo de cumpleaños y ahora no funciona el micrófono;1
Mi hijo estaba encantado pero uno de los lados ya no se escucha;1
Los cascos no tienen ni tres meses y las almohadillas se han desecho.;1
Nos has durado 2 meses. Rotos por las clavijas;1
Lo pedí para regalo y lo tuve que devolver las luces solo encendían cuando se conectaban  a la play y solo se escuchaba cuando se conectaba al mando. Muy descontenta era el regalo estrella y me salió rana 🐸;1
El micrófono se escucha robótico. Se oye como si lo tuvieras a 5 metros de distancia pese a estar hablando con él en los labios. NO COMPRAR ESTE PRODUCTO.;1
Son baratos pero no llegan a cumplir con los mínimos exigidos en calidad de sonido o aislamiento;1
SUENAN TERRIBLEMENTE MAL, es normal para es precio, pero SE TRATA DE AUDIFONO, o sea: se supone que son para ademas de poder hablar, se pueda ESCUCHAR LA MÚSICA con todas las frecuencias. NO TIENE FRECUENCIAS AGUDAS.;1
El producto se entregó el 13 de agosto, hoy es 18 de septiembre y se puede ver el estado en un mes de uso.Espero que tenga garantía y lo reemplacen;1
Caja sin precintar , pinta de usado ,  lo vamos a probar y veremos;1
Lo compré para poder jugar hablando pues bueno mi ordenador no lo reconoce y depende como pongas el cable escuchas o no pero igual sin poder hablar , devolución en trámite...Lo único bueno que viene con protectores para los enchufes pero más no.;1
Las fotos no se correspondian del todo. Quería que tuviera el micro rígido y sorpresa... No es así;1
Hace menos de dos meses que los compré y ya se están deshaciendo, parece que llevo 10 años usándolos;1
Los cascos al principio todo correcto y parecía que iban a estar muy bien, pero tras 2 meses me ha dejado de funcionar. El cable coge forma y genera un mal contacto o algo así y ya generan muchos fallos de conexión del audio, pero sobretodo de micrófono, que funciona muy muy mal. Repito que en tan solo 2 meses, los compré el 2 de septiembre y ya hace más de medio mes que me empezaron a fallar .;1
Estafa, en la descripción del artículo se indica que es compatible con PS5 y no lo es !;1
Son para niño y no lo especifica;1
Las luces solo van en el ordenadorEl micro para la consola no se oye;1
El tejido se ha despegado en menos de 24h, increible la mala calidad;1
Me han llegado los he conectado, he mirado que estuviere todo en orden y solo salía sonido por la izquierda de los auriculares, por la derecha ni gota, deberían hacer una inspección total de los productos si son electrónicos, porque vaya pérdida de tiempo;1
Compré estos cascos porque había usado un modelo similar de la misma marca durante años y me había funcionado bien pero no estoy nada contento. El cable se enreda muy fácilmente y es imposible estirarlo, con lo que acabas teniendo que estar pegado a la salida de audio del ordenador. Además, el micrófono es de calidad dudosa y no consigo que funcione correctamente.A favor del producto puedo decir que son cómodos y la calidad del sonido es buena, pero no los volvería a comprar.No recomendable.;1
No funciona las luces desde el primer día;1
Resulta que al cabo de un año han dejado de funcionar, el Jack no conecta bien solo se escucha un lado moviéndolo consigues que llegue a funcionar con ruido de interferencia, me he puesto en contacto con el vendedor para solicitar reparacion y nisiquieta contesto.De todos modos Amazon ha solicitado la garantía de la A a la Z;1
El micrófono no funciona;1
Los casco no se iluminan, la caja venía ya rajada como si lo hubiese devuelto alguien, no estoy contenta con el producto, no entiendo que vendan las cosas en mal estado.;1
a los 3 meses han dejado de funcionar;1
No volveré a comprarlos a los 3 meses los cables del auricular se han roto y no funciona. La verdad que muy mal. Y ya son los segundos .no los recomiendo.;1
La calidad es fatal, los compré para mi pareja que le gusta todo el tema gamming, el cable es de lo mas malo que he visto ni dos semanas y se le escuchaba con un pitido, los cables auxiliares como los dobles no funcionaron desde el minuto 1 y prácticamente todo mal.;1
me llego con la caja en buen estado pero las almohadillas del auricular estaban destrozadas, en muy mal estado.;1
lo compre en abril y el microfono no funciona,el sonido de momento si,he intentado acceder al servicio tecnico y la direccion de correo no la encuentra,amazon me devuelve el dinero al estar en garantia;1
Pese a que pone que funcion,no es asi Los cascos para la nintendo switch solo funciona el audio,el micrófono no funciona y eso se debería especificar en las características;1
Recibí hoy el producto y cuando lo recogí, la pegatina de seguridad estaba abierta, la caja muy manchada y manipulada, además el producto no funciona correctamente, lo devolveré. Muy decepcionada;1
Lo he devuelto porque el micrófono no funcionaba estoy a la espera de reembolso;1
Ha dejado de funcionar en un mes medio.Es un producto muy malo.;1
Los compré hace 3 meses y ya no funcionan, se les va el sonido.;1
El cable se retruerce y contrae solo haciendo que se formen nudos aburdos de forma constante.;1
"Es para un regalo que necesito en 2 días y no me da tiempo a comprar otro.La caja venía desprecintada y con el cableado suelto sin las típicas bolsitas.Lo he pagado por nuevo y no ""como nuevo"".En cuanto lo regale es posible que lo devuelva";1
Debería indicar que si no tienes el adaptador microsoft no se puede usar. Que por cierto los adaptadores que venden tampoco se acoplan bien. En definitiva, un gasto innecesario. No valen para Xbox. Los hay que funcionan sin adaptador.;1
Me llegaron defectuosos cuidado...solo uno de los lado funcionaba;1
Algo bueno,el precio ,lo malo la calidad del sonido no es muy real;1
Venia usado y yo he pagado por uno nuevo;1
"El producto viene en caja desprecintada y abierta, sin el celo de ""seguridad"" y los cascos en un plástico de igual manera... Nada fiable... Tiene toda la pinta de haber sido usado";1
No es válido para jugar con la Switch;1
Son muy chulos ..pero el micrófono no se escucha bien..;1
El USB no funciona;1
Lo compre y no se escuchaba nada un fiasgo;1
1 mes y 1 semana a durado.;1
Lo malo es que tienes que estar pegado a la ps4;1
Las lineas se cruzan, la conexiones terriblemente mala las pocas veces que se puede hacer funcionar. Terrible calidad.;1
Los compré hace menos de un año en Amazon por 7€ , la calidad es muy normal. Ahora vale 10 euros más de lo que valía, una estafa;1
El primer día que los uso a las 2 horas empiezan a escucharse fatal, con mucho ruido y distorsión.;1
Por el precio supongo que no se le puede perdir más, pero la verdad es que la calidad de sonido es pésima. Se oye como si estuvieras escuchando la radio. Los cascos en sí son algo estrechos por lo que ni abriendolos lo máximo me son cómodos. Además, el usb que trae no es para conectarlo al PC y tener una mejor calidad de audio. El audio solo sale por el mini jack, el usb es única y exclusivamente para encender las lucecitas de los cascos. Repito, el precio no es elevado, pero la calidad es la que es.;1
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoJuegaSilenciarCurrent Time /Duration Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time - 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtítulossubtitles off, selectedAudio Trackdefault, selectedPantalla completaThis is a modal window.


Piacevano a mio figlio..e ieri le avrebbe dovute ricevere per il suo compleanno di ieri appunto! Vi ringrazio ancora!!!!";1
Fue para un regalo, el crío muy contento, pero a los dos días dejo de funcionar el led, bueno, no pasa nada que los puede seguir usando...A las semanas se le ha despegado una espuma de la oreja, nos ha tocado pegarla con silicona caliente.....Valen poco dinero, pero no esperes gran calidad;2
Lo usamos en mandos tanto de la PS4 como de Xbox series S y, por el momento, se oyen y sigue funcionando el micro.Auriculares económicos, aunque los materiales son bastante cutres.Llevamos 1 mes y poco usándolos y ya se están pelando, como se ve en las fotos.Incorpora luces que conectan con USB, aunque nosotros no las usamos.;2
Funcionan muy bien pero la polipiel que lleva se desintegra y va soltando trocitos;2
Son muy vistosos, agradable estéticamente. El micrófono se recoge pegado al altavoz. Cable de tela con regulador de sonido y on/off. Pero, los encuentro pequeños, abierto al máximo no me llega con comodidad a las orejas, si tienes diámetro de gorra, tendrás que elegir oreja.Su sonido no es bueno, está como enlatado. Todo funciona pero no como debería.;2
El producto es correcto por el precio, pero han durado dos meses pelados funcionando… merece la pena gastar más para un producto más fiable;2
Muy mal microfono;2
Muy decepcionada, se notan que son de mala calidad. Se ven frágiles y necesitas conectarlos tanto por jack para el sonido, como por usb para la luz. Los he comprado para el trabajo y me da problemas para la configuración de sonido.;2
Diadema muy pequeña parece que para niños.Para un adulto son pequeños;2
Parecen de plástico de baja calidad, el conector USB solo sirve para que tengan luz de adorno. Los devolví.;2
No están mal para el precio que tienen, se escuchan bien.;2
Porque no se iluminan los cascos, si tienen luz y esta conectados;2
La verdad, compre estos auriculares por las buenas opiniones que tenia en Amazon, pero una vez probándolos en casa, en mi caso dista mucho de la realidad las opiniones vertidas en Amazon, el producto por el precio que tiene no se puede esperar gran cosa, en cuanto a calidades eso era esperable, y realmente del sonido tanto como de los auriculares como del micrófono, son aceptablemente buenos, pero la conexión al portátil deja mucho que desear, en cuanto rozas un poco los cables del adaptador que incluyen, hace un ruido desagradable, y si los llevas puestos mas de 10 minutos, en mi caso, tenia que quitármelos debido al dolor en la oreja, así que he procedido a la devolución y en mi caso no los recomiendo para largos periodos de uso.;2
Los auriculares como tal suenan bien.Que es lo que no me ha gustado?Que el micrófono no pueda valer tanto a izquierda como a derecha ...solo está a la izquierda y si el ordenador lo tienes a la derecha...te molestará los cables.El cable es muy pesado,si a eso le sumas el control de volumen que lleva a mitad de cable es grande,hace que  uelgue por su peso y no sea agradableEn definitiva?...Estoy  buscando otros auriculares pq estos no le convencen;2
Los compré y apenas a la semana ya dejó de escucharse el lado derecho de los cascos, no son muy recomendables según mi experiencia con ellos;2
El producto calidad precio pues no está mal cumple su función, pero muy mal no viene con embalaje de Amazon trae la propia caja del producto viene sin proteger, me parece muy mal gesto por parte de Amazon, nadie tiene que saber lo que compró o dejo de comprar y a parte está el tema de la protección del producto que como ya digo sólo trae la del fabricante.;2
Se anunciaba como compatible con varias plataformas incluida la Switch. Pero tras probarla comprobé que el micrófono no era compatible. El audio es correcto. Pero como no cumple espectativas solicité debolucion. Sin problemas.;2
Un poco decepcionante.  El sonido es bueno pero el micrófono ha estado fallando desde la primera semana.;2
Lo compré para jugar ala play 4 y el micrófono no va no puedo jugar hablando con ellos solo se escucha;2
Al segundo uso ya se estropearon, no se escuchaba bien;2
Lo que me gusta de los auriculares gamer es un buen bass y grave para escuchar el sonido como toca, los he comparado con los viejos y suenan mejor los antiguos, el sonido envolvente es muy pobre apenas se aprecia la diferencia, los voy a probar un par de días más, pero creo que los devolveré.;2
Funciona perfectamente , pero no ae enciende nunguna luz roja como sale en la descripcion;2
No me han gustado, el micro se oye mal, son incómodos y los materiales son de plástico. Al cabo del rato duele la oreja.;2
Están bien , pero después de dos días, el cable no toca bien;2
Lo que no me gustó, falla en el volumen y son incómodos;2
te entienden ... pero el sonido no es el idoneo;2
Los auriculares suenan bien pero el adaptador para micrófono y audio vino dañado y suenan fatal con el;2
Se escuchan muy bien y suenan fuerte, le pongo 3 estrellas por que la rueda del volumen es muy sensible y mientras juego sin querer me roza y le modifico el volumen. Tambien el micro deberia poder bajar un poco mas. Aun que me escucha bien al hablar por el micro en partidas.;3
No esperaba unos grandes auriculares por el precio que tienen.Son un trasto para tenerlos conectado al mando de la PS5, el cable es larguisimo y pesa, no es cómodo.El sonido pues bueno, suenan, no son expectaculares.Las orejeras son más bien pequeñas, no cubren bien.Cumplen con sus caracteristicas eso si.;3
El general los cascos están bien, pero el micrófono tiene mala calidad, se me escucha bajo y con poca calidad.;3
Es el segundo que compro y me han durado 5 años, con el tiempo se despelleja la tela imitacion a cuero, aunque funcionan correctamente .;3
Buen articulo, se oye bien,nada de ruido. Lo único cable poca distancia tendría q ser un poco más largo.;3
Los compré el 10 de Octubre y así están a 22 de Noviembre,buen sonido pero en menos de dos meses se deshace el recubrimiento del auricular.;3
Buen sonido pero caros para lo que son.;3
Relación precio-calidad aceptable, aíslan muy poco y el microfono falla.;3
No tienen luces por ninguna parte y el material no parece que sea de la mejor calidad.;3
Estos cascos por el precio que tienen están bastante bien. Yo los quería simplemente para teletrabajar, así que no buscaba una calidad de sonido apoteósica, simplemente que cumplan. Para un uso normal el sonido es bueno y el micrófono por lo que me decían se escucha bien.Sin embargo, los cascos son MUY pequeños a nivel de anchura. Puedes regular la longitud por si las almohadillas no te llegan a las orejas con la diadema totalmente recogida... pero la anchura no es regulable, y APRIETAN MUCHO. Los he usado para 2 reuniones largas de hora y media, y en ambas he acabado con una jaqueca horrible por la presión en los laterales de las orejas. Además llevo gafas, y la patilla se me acababa clabando una barbaridad. Y la verdad, soy una chica con la cabeza normal, así que creo que el problema es que los cascos son de talla infantil, aunque la descripción no lo pone.Si los cascos los quieres para tu hijo, son tus cascos, pero para un adulto no los recomiendo.;3
Pensaba que eran tamaño normal pero me hacen daño en las orejas porque parecen para adolescentes;3
Se los compre a mis hijos, hace su función se escuchan bien, pero para hablar solo desde el Pc, con la tablet no se puede.;3
Sonido decente material que tiene pinta que con el tiempo y unas caídas rompe, a veces el micro no lo detecta.;3
Cómo se enciende las luces??;3
Para mi gusto son muy voluminosos muy pesados la calidad del sonido es buena y el micro va muy bien;3
Lo compré para evitar que el cable se liara como mis actuales cascos pero también se enredan;3
El tamaño de la almohadilla es un poco incomodo, al no cubrir completamente la oreja y quedar justo encima.;3
Haber por el precio esta bien, lo que no me gusta es que me engañen en la descripción del producto, porque no tiene aislamiento del ruido y los compré porque ponía que si. Sonido y audio bien.;3
Duro poco;3
Los cascos funcionam bien, el micrófono es corto. pero eran para un regalo y vinieron en su caja original sin caja de Amazon ni bolsa de envío, todo el mundo pudo ver el regalo se cargaron la sorpresa.;3
Es la segunda vez que los compro. Los primeros me han durado aproximadamente 3 años, pero se rompió el micrófono (quedaba suelto) y se peló toda la parte de la goma. Aún así los volví a comprar porque son los más cómodos que he tenido, no aprietan nada en la cabeza, aíslan y suenan bien.Si queréis que os duren años no lo recomiendo, pero si queréis unos cómodos, estos lo son.;3
"Podría llevar a confusión la foto. Los auriculares son chulos y suena decente, pero no tienen luz Led. Se los compré a mi sobrino de 7años que quería unos cascos ""Gamer"" y claro... Los quería con luz. No pudo ser...";3
Me ha llegado y la caja viene aplastada el articulo se ve bien pero hasta qe no lo pruebe no se ya que es un regalo para reyes y no esta presentable;3
Unos auriculares muy normales, calidad de sonido muy justito, de acuerdo con su precio, si eres un adepto de los juegos se quedan cortos.;3
Me gusta mucho el diseño y se escucha bien pero el micrófono no funciona. Alguien puede orientarme de lo q puede ocurrir?;3
Bonitos, cómodos  pero con un sonido de poco volumen. Aptos  para  niños ya que tiene pocos decibelios.;3
El sonido es aceptable tirando a malo, el microfono esta bien y cómodos no son tampoco.Por este precio, están bien y no se puede pedir más.;3
Muy reguleros en calidad y acabados pero vamos por ese precio no esperes descubrir la pólvora...;3
El producto, no esta mal, el botón de apagado, no funciona, para mi parecer, los auriculares deberían de ser un poco más grandes, para abarcar el total de la oreja, no los devuelvo porque los necesito.;3
Si lo compras para un niño es demasiado devil se rompe con solo usarlo. mi hijo le rompio el microfono en una semana y el cable en un mes .;3
Se escucha bien, pero el micrófono es pequeño, parece que sea más grande en la foto. Por lo demás muy bien.;3
Ya e tenido cascos de esta marca y calidad precio son bastante buenos . Por ponerles una pega son un poco pequeños y hasta que dan desi apretan demasiado sobre todo si usas gafas;3
En algunos moviles no acoplan bien el conector y hay que quitar la funda del movil para que entre la clavija.;3
Aún no lo emos probado pk es un regalo.  Se ve bien;3
Por el precio que tienen hacen bien su función,eso sí para aficionados,en plan profesional no lo recomiendo.El sonido es aceptable.;3
"No se ha podido cargar el contenido multimedia.
                



Son económicos y se escucha bien.Lo único que pone que tienen luces pero no sé encienden. Lo he probado conectándolos al mando.También la diadema apreta mucho la cabeza les daré uso un día o dos y si molesta mucho los devuelvo.";3
Pequenos;3
Probamos de todas las maneras posibles y la PS5 no los detectaba, pongo 3 estrellas porque la devolución fue rápida y no pusieron ninguna pega;3
Las orejeras son un poco justas y cuando llevas rato duelen las orejas!!;3
"Sin pedir mucho de unos auriculares gaming he de decir que no están nada mal para su precio. El único ""pero"" es que su volumen máximo no es muy potente. En comodidad regular y en cuanto a su construcción está bien. Lo recomiendo para gente poco exigente por su relación calidad-precio.";3
Son preciosos, pero el problema es que la parte de las orejas es bastante pequeño y termina molestando bastante;3
He querido cambiar la valoración porque mi anterior valoración era demasiado negativa, a ver, si buscas unos auriculares por ejemplo para tus hijos, que hagan de todo y con un sonido normal pues estos te valen. No tienen unos agudos notables pero también esto es bueno para no dañar los oídos por ejemplo. Lo dicho, hacen todo y son normales.;3
La verdad verdad, el sonido es regular y por el precio que más se puede pedir.;3
Están bien, ahunq me los imaginaba que serían un poco más grandes.Geniales para los niños para jugar a la consola;3
Los compré en febrero y ya falla un auricular...;3
Bastante plasticoso... está bien para el precio, pero tiene un plug USB sólo para la luz, me parece innecesario.;3
El sonido es bueno, aunque los bajos un poco altos para mi gusto. La mayor pega que les veo es que a mí personalmente me resultan incómodos porque las almohadillas son demasiado duras. Estaría mejor con algo más acolchadito.;3
Producto regular. El plástico y acabados no son muy de calidad. Por este precio no te puedes esperar a otra cosa. Sonido tolerable, micro va bien.;3
Funciona bien pero claramente era una devolución.;3
Hola buenas. Sólo funciona un auricular, no es normal no?? Como puedo solucionarlo??;3
Mi hijo no puede hablar con el resto de jugadores y en la caja no venia el manual de instrucciones. Alguien puede ayudarme? Gracias;3
el micrófono no funciona bien, saca interferencias sin sentido mientras lo utilizas y estás en llamada con gente. Por lo demás se escucha normal;3
Buen sonido, pero termina doliendome la oreja cuando llevo un rato con ellos puestos.;3
Es un regalo para papá Noel pero los he probado y van genial;3
Son bonitos, pero la parte de la orejas es pequeña y se hace incómodo.;3
Son demasiado pequeños y poca comodidad;3
Los compré para un primo pequeño por su estética gaming y tal pero la calidad de sonido y la durabilidad dejan mucho que desear no los recomiendo;3
Cómodos y se escuchan súper bien;3
La relación calidad precio es buena se escucha muy bien.;3
no funcionaban;3
Envío rápido, auriculares para mi hijo que los destroza. Veremos cuánto le dura;3
Calidad pereció;3
Llevo unos días usándolos y estoy muy contento con la calidad de sonido y son muy bonitos. Además la relación calidad precio es muy buena.Tengo que ponerle una pequeña pega, de ahí que no lo valore con 5 estrellas y es que para mí, son un poco incómodos, tengo que hacer paradas de vez en cuando por que me duelen las orejas, pero esto también me ha pasado con otros, así que no es novedad o porque estén mal hechos, pero si quería dejar constancia.;3
Buen producto según el precio, tampoco puedes pedir más, te envuelve bien el sonido y y con la ps5 la verdad que no da ningún problema. Luego puedes conectarlas al usb para que tenga las luces y queda bastante bien. Sin duda que por ese precio merece la pena;4
Unos cascos que por su precio me ha sorprendido la calidad de sonido que dan. Recomendable su compra.;4
No esperes mucho, aunque por el precio está bastante bien.;4
De momento cumplen su función. Se oyen y te escuchan por el micrófono genial. Y la estética de los auriculares parece buena, esperemos que sean duraderos en el tiempo;4
Buenas prestaciones;4
Están muy bien para lo que cuestan se escuchan muy bien y también se distinguen los sonidos la verdad me a sorprendido lo recomiendo.;4
Se ven buenos y buena calidad, lo que sí son muy rígidos y tienes que tantearlos para que no te molesten;4
Cumplen su función tanto como auriculares como micrófono.Correctos y recomendables.;4
Funcionan bien;4
Son un pelín pesados, la calidad de sonido es bastante decente, al precio que los he comprado son perfectos, pero creo que en su precio original se tornan caros. Si se encuentran de oferta son una muy buena opción.;4
Se escucha bien;4
El producto nos da la calidad y necesidades esperadas por un precio muy asequible;4
No le pongo menos puntuación porque no me deja. Comprados en Octubre de 2022 y a finales de Diciembre de 2023 ya no funcionan. El cable del jack de conexión al mando de la play , como se ve en la foto, se ha deteriorado (y no precisamente por demasiado uso) y ha dejado de oirse por el lado izquierdo fallando el sonido. Materiales pésimos...Ahora a fastidiarse y gastarse dinero de nuevo en otros....Nota Febrero 2024: El vendedor se puso en contacto conmigo para disculparse y asegurar que hablaría con el fabricante para mejoras futuras del artículo. Me ofreció reemplazo de auriculares nuevos o reembolso del dinero pagado. Todo el mundo merece una segunda oportunidad si hay una disculpa sincera y un buen servicio de atención al cliente. Es justo entonces cambiar mi valoración inicial negativa por una positiva.;4
Para la calidad-precio están bien, a veces no se escuchan bien, pero cumple su función;4
Buen producto y a precio, mi hijo está encantado;4
Están muy bien,calidad precio.;4
Están bien por el precio;4
Bastante cómodos y agradables de usar por algunas horas seguidas, por su precio me parece buena compra;4
Siii bonito diseño y suena bien.;4
Me gustan, se oyen bien, lo único malo que los agujeros de las orejas son pequeños;4
Me he esperado dos meses para hacer la reseña y así comprobar la calidad.Me van perfectos, se escucha bien y el micrófono sin problemas.La pega, si juegas en consola, no solo se enchufa en el mando, también se enchufa en la consola, por tanto lo típico de tenerla en el salón pegada a la tele y tú “lejos” en el sofá… no será muy compatible.Por lo demás, estoy contento.;4
Suena muy bien , lo usa mi hijo para la psp 4 .;4
Muy buen sonido y micro perfecto. Muy cómodos;4
Muy bien;4
Después de devolver los primeros defectuosos porque tenían el sonido 'mono', los que he recibido ahora suenan bien, después de haber probado otros de 90 euros, no se puede pedir más. Muy satisfecho con la compra. Los auriculares económicos con el tiempo dejan de sonar bien los sonidos graves, espero que estos sean de buena calidad y duren.Vienen con varios cables para poder adaptarlos a múltiples dispositivos.Para regalo tiene una pega y es que la caja es de cartón en blanco y negro y da mal aspecto.Hecho en falta una almohadilla para proteger el micrófono.;4
"Los compré para conectarlos a la Nintendo Switch. Se oye bien y no tienen problema los demas en oirme. Si tienes buena cabeza son un poco pequeños, aun teniendolos ajustados al maximo. Los gasta mi hijo y el se los pone al maximo de estirados para estar cómodo.Tiene la opcion de mutear el micro lo que te brinda la privacidad que necesites a la hora de hablar con el resto de personas que tengas alrededor.En resumen por calidad precio los recomendaria como auriculares para jugar ""de batalla"" los que te llevas de viaje o a casa de unos amigos.";4
Buen material, calidad del sonido buena.;4
Diseño y robustez;4
Están bien funcionando perfectamente. De momento no se han roto y eso ya es mucho. Bien.;4
El casco esta bien por el precio pero tiene un grabe problema, se acopla el microfono con el sonido que llega a los cascos, no hay forma de mantener una conversacion con otro usuario por culpa del microfono. Le he subido la calificación por qué el distribuidor se ofreció a la sustitución de los auriculares sin cargo alguno. Ya los tengo y funciónan ok, muy buen servicio.;4
Me llegó en el tiempo establecido y para el precio que tiene no está nada mal;4
Son unos auriculares de 20€Para lo q pagas van perfectosCalidad de sonido excepcionalMicro no satura el sonidoCómodos de llevarEl material deja q desear pero son 20€No pidas mucho mas;4
Realmente por el precio esta bastante bien, pero personalmente me gusta que las esponjas sean mas grandes y que envuelvan la oreja, ya que durante un uso prolongado, debido al tamaño se notan y empieza a molestar.;4
"No se ha podido cargar el contenido multimedia.
                



Los auriculares son geniales cuando encienden las luces quedan muy guapos, se oyen bastante bien, lo único es el embalaje de uno de ellos vino dañado y como era para un regalo me supo mal.Por lo demás bastante bien el comprador envío muy rápido";4
Se escuchan bastante bien y aíslan bien el ruido exterior. Si los vas a utilizar durante largos periodos de tiempo pueden resultar algo molestos. Los plásticos y materiales no se perciben de mala calidad. La calidad del audio es mejorable pero cumple para el precio que tienen y el micrófono funciona alto y claro. El ordenador lo reconoce sin problemas nada más enchufarlo y en general me parece una buena compra.;4
Es el segundo casco idéntico que compro. El primero ha durado 2 años y ha tenido mucho uso. Falla el volumen de un lado pero todavía incluso sirve. De precio está muy bien, lo usan mis hijos para jugar a la PS4 y dicen que va bien tanto el sonido como el micrófono.;4
Se lo regalaron a mi hijo y el est muy contento! Dijo que aisalaba mucho el ruido exterior, que escuchaba muy bien y que le quedaban muy cómodos.  El usa gafas y no todos los que ha tenido le han resultado cómodos y con este diseño dice que por el momento no le hacen daño eneas orejas. Por ahora está feliz!;4
Nose porque, pero en el lado izquierdo me suena como una interferencia, lo 'bueno' es que en partida apenas se nota, aunque estando en el menú sin ruido si, quizás sea porque el mando no es original…..;4
Buen producto;4
Funcionan genial;4
Lo compré por el precio y por su sonido. El micrófono se escucha bien y los auriculares también, pero no es un sonido super espectacular. Lo recomiendo para videoconferencias. No sé si para juegos tiene sonido envolvente como dice el anuncio.En resumen, Buenos cascos calidad precio pero pueden mejorar;4
Los compre como regalo para mi hijo pero no me funcionan con el Formite. Alguien ha tenido el mismo problema? Aparentemente van bien en mi movil, por ejemplo, pero en el juego no...;4
Buenos auriculares, me han gustado, relación calidad-precio estupenda. La única pega q les pongo es q el micro es corto y queda bastante separado de la boca.;4
Eran para mi hijo para jugar a la play y dice que están muy bien y que son muy cómodosYo encantada con el precio;4
Es el tercero que compro. Uno lo tengo en la Play y el otro en el PC. Se oye bien y el micro va perfecto. Este último era para un regalo;4
Son bonitos de ver con la luz azul que tienen y se escucha muy bien, además de proteger contra los ruidos exteriores ya que con ellos puestos no se escucha nada de fuera. Si siguen funcionando así de bien, sin duda compraré otros para el otro «gamer» de la casa.;4
los cascos funcionan bien, un poco estrechos, aunque mi cabeza no es grande, la caja de los cascos llego desprecintada y roto el cartón de apertura de la caja, el plástico del cable abierto y los cables sueltos. cuando lo vi, pensé que seria usado y no funcionarían, pero funcionar  si funciona.por lo que e leído en las reseñas, se ve que es normal que llegue las cajas abiertas y los cables sueltos o puestos en la bolsa sin el precinto.;4
DueleUnPoco las orejas , se escucha genial , esta bien porEl precio que pague .loRecomiendoAl80%;4
Tienen un buen tamaño para mi hijo de 8 años. Se adaptan muy bien ya que recogen toda la oreja. Dice que son cómodos;4
todo muy bien para el precio que tiene no me puedo quejar, lo que si podrían corregir es el micrófono hay que hablar muy fuerte para que te escuchen si no no te escuchan.;4
Era para mi hijo ,y le gustado mucho ,se escucha muy bien ,pero dice q la luZ del casco no ilumina mucho;4
Ya no oigo a mi hijo gritar en sus reuniones. Son cómodos.;4
Cuidado con el cable, no es tan largo como con algunos otros auriculares. Aprietan un poquito pero cumple de sobra con las expectativas. Se oye genial y el micro también es muy bueno.;4
Cascos útiles con buen precio, sirve para todo trae el jack de 3.5 para conectar en móvil, consolas, pantallas, etc ..;4
"Por lo que vale, unos 15€, de los mejores en su rango de precios. Aceptable audio, baja calidad, pero suficiente como setup ""b"" para jugar a CSGO por ejemplo.Veo que actualmente están más caros... 40€ no los valen";4
Yo los uso para jugar al PC y van bastante bien, se escuchan perfecto y son cómodos. La única pega que le pongo es el tamaño, ya que son un poco pequeños para las orejas.;4
Me ha gustado, todo ok, menos que cuando recoges el micro se sigue escuchando;4
Cumple su función, funciona correctamente pero las almohadillas de las orejas muy duras.;4
Son unos auriculares muy cómodos aíslan bastante pero no le pongo las 5 estrellas porque la ruedecita que tiene para bajar y subir el volumen a veces le das sin querer y se baja solo y ya no sabes si es cosa del ordenador que no se escucha o cosa de que se ha parado la canción;4
Cumple su función por el precio que tiene, no se le puede pedir más, se oye bien y me escuchan también bien, viene con varios conectores para que se pueda conectar en cualquier lado.;4
...está muy contento;4
Los compré para un niño de 11 años, le resultan muy cómodos y atractivos . Se oyen bastante bien ( por favor, recordar que no son unos auriculares de 200 euros) y son compatibles con muchos dispositivos. A falta de saber cómo aguantarán el paso del tiempo, los recomiendo;4
Funciona...;4
Cumple con su cometido;4
Por ahora cumple sus cometidos, es de un diseño atractivo y funciona correctamente, aunque no nos engañemos, es de origen chino y si lo examinas meticulosamente los acabados no son maravillosos, pero no puedes esperar un acabado gamer superior y mismas prestaciones pagando 24€, es correcto;4
Perfectos;4
Cuando me llegaron los conecte al mando de la play 4 y no había manera de hacer funcionar el micrófono;4
Me parecen unos auriculares cómodos , visualmente atractivos y con buen sonido , lo único que me hace dudar es su durabilidad , el anterior me duró menos de 1 se le fue el micro , se me había pasado el plazo de devolución y al final no pude devolverlos....a ver cuánto duran estos ..!;4
Pero, para darle 5 serían mejor si fueran plegables;4
Son unos cascos simples que para hacer el apaño van bien pero yo buscaba algo de mejor calidad.;4
Todo correcto;4
Los compré para mi hijo y esta encantado;4
Buen producto para el precio que tiene.;4
Muy bonito, pero de sonido tanto para escuchar como para hablar no es gran cosa. En relación a calidad precio está bien, pero he tenido más baratos mejores. La pega que los de antes duraban poco a ver ese por lo menos si dura más.;4
